time,scenario,x,y,psi,vx,vy,r,speed,speed_actual,speed_ref,lateral_error,heading_error,steering_front,steering_rear,accel_cmd,progress
1780335083.4189563,short_platform,168.90501950744346,0.0,0.0,0.5801141806659232,0.0,0.0,0.5801141806659232,0.5801141806659232,0.6,0.0,0.0,0.0,0.0,0.05016057799556584,0.9741379310344828
1780335083.468957,short_platform,168.93409265437958,0.0,0.0,0.5827669106115614,0.0,0.0,0.5827669106115614,0.5822589511827067,0.6,0.0,0.0,0.0,0.0,0.04609022811863989,0.9741379310344828
1780335083.5189588,short_platform,168.96329170566835,0.0,0.0,0.5851547013653926,0.0,0.0,0.5851547013653926,0.5851547013653926,0.6,0.0,0.0,0.0,0.0,0.04058282785299341,0.9741379310344828
1780335083.5689552,short_platform,168.99260402509518,0.0,0.0,0.5873016533495761,0.0,0.0,0.5873016533495761,0.586890631678467,0.6,0.0,0.0,0.0,0.0,0.03727337704262769,0.9741379310344828
1780335083.6189623,short_platform,169.0220182173367,0.0,0.0,0.5892331527098859,0.0,0.0,0.5892331527098859,0.5892331527098859,0.6,0.0,0.0,0.0,0.0,0.03279579508203784,0.9741379310344828
1780335083.668961,short_platform,169.05152400697065,0.0,0.0,0.5909688183640637,0.0,0.0,0.5909688183640637,0.5906366206803949,0.6,0.0,0.0,0.0,0.0,0.030105340334515167,0.9741379310344828
1780335083.7189553,short_platform,169.08111212849903,0.0,0.0,0.5925293078231761,0.0,0.0,0.5925293078231761,0.5925293078231761,0.6,0.0,0.0,0.0,0.0,0.02646547081897762,0.9741379310344828
1780335083.7689595,short_platform,169.11077422768287,0.0,0.0,0.593930584433679,0.0,0.0,0.593930584433679,0.5936624711046664,0.6,0.0,0.0,0.0,0.0,0.024278521118226745,0.9741379310344828
1780335083.818959,short_platform,169.14050277195832,0.0,0.0,0.5951894538731017,0.0,0.0,0.5951894538731017,0.5951894538731017,0.6,0.0,0.0,0.0,0.0,0.02132004407757603,0.9741379310344828
1780335083.868956,short_platform,169.1702909701079,0.0,0.0,0.5963189031384493,0.0,0.0,0.5963189031384493,0.5961028827512821,0.6,0.0,0.0,0.0,0.0,0.019542632697790004,0.9741379310344828
1780335083.9189634,short_platform,169.2001326993439,0.0,0.0,0.5973326027244014,0.0,0.0,0.5973326027244014,0.5973326027244014,0.6,0.0,0.0,0.0,0.0,0.0171383702735162,0.9741379310344828
1780335083.9689584,short_platform,169.23002243993537,0.0,0.0,0.5982411173899225,0.0,0.0,0.5982411173899225,0.5980674353409676,0.6,0.0,0.0,0.0,0.0,0.015694052106625774,0.9741379310344828
1780335084.0189595,short_platform,169.2599552158732,0.0,0.0,0.5990555664060496,0.0,0.0,0.5990555664060496,0.5990555664060496,0.6,0.0,0.0,0.0,0.0,0.013740544705565478,0.9770114942528736
1780335084.0689857,short_platform,169.28992654167732,0.0,0.0,0.5997845436018645,0.0,0.0,0.5997845436018645,0.5996452654228854,0.6,0.0,0.0,0.0,0.0,0.012567133412782776,0.9770114942528736
1780335084.1189644,short_platform,169.31992966121487,0.0,0.0,0.6001206071962205,0.0,0.0,0.6001206071962205,0.6001206071962205,0.6,0.0,0.0,0.0,0.0,-0.0451664594976873,0.9770114942528736
1780335084.1689587,short_platform,169.34991609817592,0.0,0.0,0.5994697296366926,0.0,0.0,0.5994697296366926,0.5995174084714103,0.6,0.0,0.0,0.0,0.0,0.012825856156341053,0.9770114942528736
1780335084.218962,short_platform,169.37989174866604,0.0,0.0,0.599639279000486,0.0,0.0,0.599639279000486,0.599639279000486,0.6,0.0,0.0,0.0,0.0,0.012590465254335027,0.9770114942528736
1780335084.2689552,short_platform,169.40988447564993,0.0,0.0,0.6000003598477477,0.0,0.0,0.6000003598477477,0.60001095110951,0.6,0.0,0.0,0.0,0.0,-0.04612116826819888,0.9770114942528736
1780335084.3189132,short_platform,169.43987773218402,0.0,0.0,0.5998605728206351,0.0,0.0,0.5998605728206351,0.5998605728206351,0.6,0.0,0.0,0.0,0.0,0.012151445579916494,0.9770114942528736
1780335084.3689575,short_platform,169.46987814943822,0.0,0.0,0.6001035520426552,0.0,0.0,0.6001035520426552,0.6001305433127855,0.6,0.0,0.0,0.0,0.0,-0.046859850258825594,0.9770114942528736
1780335084.4189522,short_platform,169.4998750811229,0.0,0.0,0.5999120953991135,0.0,0.0,0.5999120953991135,0.5999120953991135,0.6,0.0,0.0,0.0,0.0,0.012049045744819823,0.9770114942528736
1780335084.4689596,short_platform,169.52987106358134,0.0,0.0,0.59975027487531,0.0,0.0,0.59975027487531,0.5998324429269167,0.6,0.0,0.0,0.0,0.0,0.012209273632253135,0.9770114942528736
1780335084.5189595,short_platform,169.55985777226834,0.0,0.0,0.5998154406984227,0.0,0.0,0.5998154406984227,0.5998154406984227,0.6,0.0,0.0,0.0,0.0,0.012247815890259526,0.9770114942528736
1780335084.5689657,short_platform,169.58985800109232,0.0,0.0,0.6001265350013903,0.0,0.0,0.6001265350013903,0.6001478222182536,0.6,0.0,0.0,0.0,0.0,-0.04837279648960517,0.9770114942528736
1780335084.6189628,short_platform,169.6198432980247,0.0,0.0,0.5992926759018598,0.0,0.0,0.5992926759018598,0.5992926759018598,0.6,0.0,0.0,0.0,0.0,0.013299368627704436,0.9770114942528736
1780335084.668974,short_platform,169.64980519888954,0.0,0.0,0.599299514099915,0.0,0.0,0.599299514099915,0.5992462104389438,0.6,0.0,0.0,0.0,0.0,0.013401590260293288,0.9770114942528736
1780335084.718956,short_platform,169.67978046728854,0.0,0.0,0.5997464042270874,0.0,0.0,0.5997464042270874,0.5997464042270874,0.6,0.0,0.0,0.0,0.0,0.01240925525413031,0.9770114942528736
1780335084.7689595,short_platform,169.70978109457246,0.0,0.0,0.6001861936051341,0.0,0.0,0.6001861936051341,0.6001945647779359,0.6,0.0,0.0,0.0,0.0,-0.04999062205475805,0.9770114942528736
1780335084.818968,short_platform,169.7397697190915,0.0,0.0,0.5993579549637242,0.0,0.0,0.5993579549637242,0.5993579549637242,0.6,0.0,0.0,0.0,0.0,0.013190689192741441,0.9798850574712644
1780335084.868961,short_platform,169.76973473502082,0.0,0.0,0.5993589507442914,0.0,0.0,0.5993589507442914,0.5993067594989187,0.6,0.0,0.0,0.0,0.0,0.013301630398112435,0.9798850574712644
1780335084.9189603,short_platform,169.7997128427098,0.0,0.0,0.5998006309629815,0.0,0.0,0.5998006309629815,0.5998006309629815,0.6,0.0,0.0,0.0,0.0,0.012320927145566232,0.9798850574712644
1780335084.9689603,short_platform,169.829709181086,0.0,0.0,0.5998228012863133,0.0,0.0,0.5998228012863133,0.5998901155796474,0.6,0.0,0.0,0.0,0.0,0.012142502871038841,0.9798850574712644
1780335085.0189614,short_platform,169.85970064218958,0.0,0.0,0.5999252751675512,0.0,0.0,0.5999252751675512,0.5999252751675512,0.6,0.0,0.0,0.0,0.0,0.012074953831913555,0.9798850574712644
1780335085.0689566,short_platform,169.8896996053076,0.0,0.0,0.5998202196014679,0.0,0.0,0.5998202196014679,0.5999048268760401,0.6,0.0,0.0,0.0,0.0,0.012115941440878348,0.9798850574712644
1780335085.11896,short_platform,169.9196895783701,0.0,0.0,0.5998768558497686,0.0,0.0,0.5998768558497686,0.5998768558497686,0.6,0.0,0.0,0.0,0.0,0.012175260416469219,0.9798850574712644
1780335085.1689932,short_platform,169.94968562568354,0.0,0.0,0.599751211718113,0.0,0.0,0.599751211718113,0.5998397611615616,0.6,0.0,0.0,0.0,0.0,0.012250264347321913,0.9798850574712644
1780335085.2189918,short_platform,169.97967190300307,0.0,0.0,0.5998006274655268,0.0,0.0,0.5998006274655268,0.5998006274655268,0.6,0.0,0.0,0.0,0.0,0.01233324865933245,0.9798850574712644
1780335085.268994,short_platform,170.00967124010194,0.0,0.0,0.6000968933857364,0.0,0.0,0.6000968933857364,0.6001305872118848,0.6,0.0,0.0,0.0,0.0,-0.054517655950244624,0.9798850574712644
1780335085.3189538,short_platform,170.03966583178556,0.0,0.0,0.5998382125384395,0.0,0.0,0.5998382125384395,0.5998382125384395,0.6,0.0,0.0,0.0,0.0,0.012259812947314909,0.9798850574712644
1780335085.3689542,short_platform,170.06966396061532,0.0,0.0,0.600027790780101,0.0,0.0,0.600027790780101,0.6000761788406652,0.6,0.0,0.0,0.0,0.0,-0.05551608920107864,0.9798850574712644
1780335085.4189565,short_platform,170.09965378624665,0.0,0.0,0.5997258869292601,0.0,0.0,0.5997258869292601,0.5997258869292601,0.6,0.0,0.0,0.0,0.0,0.012488417789434355,0.9798850574712644
1780335085.4689703,short_platform,170.1296467236691,0.0,0.0,0.6000433768979084,0.0,0.0,0.6000433768979084,0.5999570549288864,0.6,0.0,0.0,0.0,0.0,0.012027463629206897,0.9798850574712644
1780335085.5189576,short_platform,170.1596464683286,0.0,0.0,0.5998114178140083,0.0,0.0,0.5998114178140083,0.5998114178140083,0.6,0.0,0.0,0.0,0.0,0.012319335483789608,0.9798850574712644
1780335085.5689597,short_platform,170.18963881166377,0.0,0.0,0.5999631164568717,0.0,0.0,0.5999631164568717,0.5998968014187888,0.6,0.0,0.0,0.0,0.0,0.012150331113446336,0.9798850574712644
1780335085.6189866,short_platform,170.21963276934437,0.0,0.0,0.5996680337662673,0.0,0.0,0.5996680337662673,0.5996680337662673,0.6,0.0,0.0,0.0,0.0,0.01261064875517049,0.9798850574712644
1780335085.6689885,short_platform,170.24961744772955,0.0,0.0,0.5998051642028415,0.0,0.0,0.5998051642028415,0.5997393940773631,0.6,0.0,0.0,0.0,0.0,0.012471555134955343,0.9827586206896551
1780335085.7189617,short_platform,170.2796151319477,0.0,0.0,0.5998653897415124,0.0,0.0,0.5998653897415124,0.5998653897415124,0.6,0.0,0.0,0.0,0.0,0.012220700024728684,0.9827586206896551
1780335085.768963,short_platform,170.30960195124433,0.0,0.0,0.5997385948458304,0.0,0.0,0.5997385948458304,0.5997051526134921,0.6,0.0,0.0,0.0,0.0,0.012544665576611503,0.9827586206896551
1780335085.8189619,short_platform,170.33959723344213,0.0,0.0,0.6001138266244185,0.0,0.0,0.6001138266244185,0.6001138266244185,0.6,0.0,0.0,0.0,0.0,-0.06068641612713364,0.9827586206896551
1780335085.8689833,short_platform,170.3695917166393,0.0,0.0,0.599726231634019,0.0,0.0,0.599726231634019,0.5997476007655738,0.6,0.0,0.0,0.0,0.0,0.01246280298270058,0.9827586206896551
