time,scenario,x,y,psi,vx,vy,r,speed,speed_actual,speed_ref,lateral_error,heading_error,steering_front,steering_rear,accel_cmd,progress
1780334977.932198,highspeed_stop,4.868716391520144,0.0,0.0,4.037908057927392,0.0,0.0,4.037908057927392,4.037908057927392,5.909066927536783,0.0,0.0,0.0,0.0,1.7373337176882626,0.010351966873706004
1780334977.982205,highspeed_stop,5.072853699582185,0.0,0.0,4.127382336628598,0.0,0.0,4.127382336628598,4.109286714236536,6.116465361813114,0.0,0.0,0.0,0.0,2.0324266625545437,0.010351966873706004
1780334978.032202,highspeed_stop,5.281568027223871,0.0,0.0,4.221641188719917,0.0,0.0,4.221641188719917,4.221641188719917,6.116465361813114,0.0,0.0,0.0,0.0,1.8425067514920326,0.011387163561076604
1780334978.0822625,highspeed_stop,5.494989657925597,0.0,0.0,4.3145087331725955,0.0,0.0,4.3145087331725955,4.296336185140368,6.116465361813114,0.0,0.0,0.0,0.0,1.7151804179408359,0.011387163561076604
1780334978.1322064,highspeed_stop,5.713026109192022,0.0,0.0,4.408238684150568,0.0,0.0,4.408238684150568,4.408238684150568,6.317058262388457,0.0,0.0,0.0,0.0,1.9276047991011993,0.011387163561076604
1780334978.1822023,highspeed_stop,5.9358378611439075,0.0,0.0,4.503776654868333,0.0,0.0,4.503776654868333,4.484956137116889,6.317058262388457,0.0,0.0,0.0,0.0,1.7963841707342407,0.012422360248447204
1780334978.2322001,highspeed_stop,6.1633385977429915,0.0,0.0,4.596677077647425,0.0,0.0,4.596677077647425,4.596677077647425,6.5114746147520925,0.0,0.0,0.0,0.0,1.9957465518556374,0.012422360248447204
1780334978.2822075,highspeed_stop,6.395585683319171,0.0,0.0,4.693176431935133,0.0,0.0,4.693176431935133,4.673974598556739,6.5114746147520925,0.0,0.0,0.0,0.0,1.8634337136504828,0.013457556935817806
1780334978.332206,highspeed_stop,6.632616312401217,0.0,0.0,4.788550466779434,0.0,0.0,4.788550466779434,4.788550466779434,6.700252101728081,0.0,0.0,0.0,0.0,2.045805037253317,0.013457556935817806
1780334978.3822007,highspeed_stop,6.874520743841625,0.0,0.0,4.887574112519255,0.0,0.0,4.887574112519255,4.867880222518259,6.700252101728081,0.0,0.0,0.0,0.0,1.9093722257859989,0.014492753623188406
1780334978.4322047,highspeed_stop,7.1213301392565835,0.0,0.0,4.985230994431224,0.0,0.0,4.985230994431224,4.985230994431224,6.883854646552482,0.0,0.0,0.0,0.0,2.0756554012210042,0.014492753623188406
1780334978.4822102,highspeed_stop,7.373114796622752,0.0,0.0,5.08603735098331,0.0,0.0,5.08603735098331,5.0660180419086,6.883854646552482,0.0,0.0,0.0,0.0,1.9361377481325743,0.015527950310559006
1780334978.5322068,highspeed_stop,7.629884486095743,0.0,0.0,5.185104313737424,0.0,0.0,5.185104313737424,5.185104313737424,7.062685846263647,0.0,0.0,0.0,0.0,2.0890666939569074,0.015527950310559006
1780334978.5822122,highspeed_stop,7.891687745513236,0.0,0.0,5.286852062514806,0.0,0.0,5.286852062514806,5.266670669733137,7.062685846263647,0.0,0.0,0.0,0.0,1.9477307245234325,0.016563146997929608
1780334978.6322103,highspeed_stop,8.158515642502302,0.0,0.0,5.386556500263657,0.0,0.0,5.386556500263657,5.386556500263657,7.237099414210329,0.0,0.0,0.0,0.0,2.089769231919896,0.016563146997929608
1780334978.68221,highspeed_stop,8.43039904162737,0.0,0.0,5.488562561079964,0.0,0.0,5.488562561079964,5.4683491634655335,7.237099414210329,0.0,0.0,0.0,0.0,1.9476540081394684,0.017598343685300208
1780334978.7321997,highspeed_stop,8.707387690480799,0.0,0.0,5.591967340438389,0.0,0.0,5.591967340438389,5.591967340438389,7.4074074074074066,0.0,0.0,0.0,0.0,2.074463716113235,0.017598343685300208
1780334978.7822125,highspeed_stop,8.989593890547413,0.0,0.0,5.6956231695707435,0.0,0.0,5.6956231695707435,5.675278814178208,7.4074074074074066,0.0,0.0,0.0,0.0,1.9288745185713614,0.018633540372670808
1780334978.8322058,highspeed_stop,9.276935079860621,0.0,0.0,5.798809244393125,0.0,0.0,5.798809244393125,5.798809244393125,7.573886787341409,0.0,0.0,0.0,0.0,2.0474728671591005,0.019668737060041408
1780334978.8822117,highspeed_stop,9.569463786069457,0.0,0.0,5.9021432117701105,0.0,0.0,5.9021432117701105,5.881367038788113,7.7367847091421265,0.0,0.0,0.0,0.0,2.2296864865193395,0.019668737060041408
1780334978.9322498,highspeed_stop,9.867215105689331,0.0,0.0,6.007921665963772,0.0,0.0,6.007921665963772,6.007921665963772,7.7367847091421265,0.0,0.0,0.0,0.0,2.0084585645696773,0.020703933747412008
